,book_id,title,format,authors,size,publicationYear,genres
2322966,7221.0,Is Everyone Hanging Out Without Me?,Hardcover,194416,222,2011,"non-fiction,history,historical fiction,biography,comics,graphic,fiction"
2323069,1494.0,The Immortal Life of Henrietta Lacks,Hardcover,2940640,370,2010,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
2323520,14671.0,I'll Give You the Sun,Hardcover,2982266,384,2014,"young-adult,romance,fiction"
2327017,151443.0,الكلاب لا تأكل الشيكولاتة,Paperback,1569475,203,2013,"non-fiction,fiction"
2328245,17051.0,"Déjà Dead (Temperance Brennan, #1)",Paperback,26372,532,1998,"mystery,thriller,crime,fiction"
2328590,35048.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,Hardcover,138207,115,1994,non-fiction
2330861,94014.0,Built to Last: Successful Habits of Visionary Companies,Hardcover,"2826,2834",368,2004,non-fiction
2332756,10091.0,"After (After, #1)",Paperback,3927354,582,2014,"romance,young-adult,fiction"
2334243,677.0,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Mass Market Paperback,4,216,1995,"fiction,fantasy,paranormal,young-adult"
2336127,101056.0,The Art Book,Paperback,6456394,515,1997,"non-fiction,history,historical fiction,biography,comics,graphic"
2338844,23188.0,فوضى الحواس,Paperback,"1109606,2993185",375,2010,"fiction,romance"
2344389,25524.0,"Forrest Gump (Forrest Gump, #1)",Paperback,77004,248,2002,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
2346259,438.0,The Giving Tree,Hardcover,435477,64,1964,"children,fiction,poetry,young-adult,fantasy,paranormal"
2348766,23653.0,The Story of My Experiments With Truth,Paperback,5810891,560,1993,"history,historical fiction,biography,comics,graphic,non-fiction"
2349114,1591.0,"The Scorch Trials (Maze Runner, #2)",Hardcover,348878,362,2010,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime,romance"
2350108,7298.0,Breakfast at Tiffany's,Paperback,431149,142,1993,"fiction,romance,history,historical fiction,biography"
2353514,12977.0,"The Wonderful Wizard of Oz (Oz, #1)",Paperback,"3242,5804248",154,1995,"children,fantasy,paranormal,fiction,young-adult"
2359089,7284.0,Coraline,Paperback,1221698,162,2006,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime,comics,graphic"
