,book_id,title,format,authors,size,publicationYear,genres
894530,5584.0,The Scorpio Races,Hardcover,1330292,409,2011,"fantasy,paranormal,young-adult,romance,fiction"
894969,15090.0,The Tales of Beedle the Bard,Hardcover,1077326,109,2008,"fantasy,paranormal,young-adult,fiction,children"
895256,7376.0,"The Walking Dead, Vol. 01: Days Gone Bye",Paperback,"12425,16965",144,2013,"comics,graphic,fiction,fantasy,paranormal,mystery,thriller,crime"
895956,18187.0,Look Me in the Eye: My Life with Asperger's,Hardcover,183819,304,2007,"non-fiction,history,historical fiction,biography,comics,graphic"
896376,16825.0,Perfume: The Story of a Murderer,Paperback,"39402,60286",263,1987,"fiction,history,historical fiction,biography,mystery,thriller,crime,fantasy,paranormal"
896949,7964.0,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Paperback,"3724,3723",252,1988,"non-fiction,history,historical fiction,biography,young-adult,fiction,children"
897200,13046.0,The Luminaries,Hardcover,2093764,848,2013,"fiction,history,historical fiction,biography,mystery,thriller,crime"
898291,14073.0,Velvet Elvis: Repainting the Christian Faith,Hardcover,5344,194,2005,"non-fiction,fiction"
901148,50994.0,"Persepolis, Volume 1",Paperback,6238,76,2000,"comics,graphic,non-fiction,fiction,history,historical fiction,biography,young-adult"
901269,32204.0,The Museum of Innocence,Hardcover,"1728,157141,14426999",536,2009,"fiction,romance,history,historical fiction,biography,non-fiction"
901518,14222.0,The Millionaire Mind,Paperback,659,416,2001,non-fiction
901623,19897.0,The Jungle Books,Paperback,"6989,51587",368,2005,"children,fiction,history,historical fiction,biography,fantasy,paranormal,poetry,young-adult"
901628,18697.0,The Jungle,Paperback,"23510,277396,4404914",335,2003,"fiction,history,historical fiction,biography,non-fiction"
901672,1513.0,Defending Jacob,Hardcover,218843,421,2012,"fiction,mystery,thriller,crime"
902010,1004.0,Room,Hardcover,23613,321,2010,"fiction,mystery,thriller,crime,young-adult"
904396,12958.0,"The Warded Man (Demon Cycle, #1)",Hardcover,1405152,416,2009,"fantasy,paranormal,fiction,young-adult"
904714,2403.0,"Queen of Shadows (Throne of Glass, #4)",Hardcover,3433047,648,2015,"fantasy,paranormal,young-adult,romance,fiction"
905193,1191.0,"Animal, Vegetable, Miracle: A Year of Food Life",Hardcover,"3541,267117,14311,2931005",370,2007,"non-fiction,history,historical fiction,biography,fiction"
909321,1375.0,Lies That Chelsea Handler Told Me,Audio CD,"20357,5770323,5770324,124109,5770325,4495084,5770326,5770327,5770328,5770329,140486,5770330,3102809,4852882",8,2011,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
911880,17622.0,"Odd Thomas (Odd Thomas, #1)",Paperback,9355,446,2006,"fiction,mystery,thriller,crime,fantasy,paranormal,romance"
913467,23934.0,الأسود يليق بك,Paperback,"1109606,2993185",331,2012,"romance,fiction"
914096,39071.0,Emotional Intelligence: Why It Can Matter More Than IQ,Hardcover,829,384,2006,non-fiction
918448,17274.0,"Elantris (Elantris, #1)",Mass Market Paperback,38550,615,2006,"fantasy,paranormal,fiction,romance,young-adult,mystery,thriller,crime"
918451,12966.0,"The Final Empire (Mistborn, #1)",Hardcover,38550,541,2006,"fantasy,paranormal,fiction,young-adult,romance"
919258,1271.0,The Sun Is Also a Star,Hardcover,7353006,348,2016,"young-adult,romance,fiction"
919708,6809.0,"The Rise of Nine (Lorien Legacies, #3)",Hardcover,3380908,360,2012,"young-adult,fantasy,paranormal,fiction,romance,mystery,thriller,crime"
920842,7238.0,Flowers for Algernon,Paperback,11072,311,2005,"fiction,young-adult,fantasy,paranormal,romance,children"
923386,15479.0,The Thorn Birds,Mass Market Paperback,4917067,692,2003,"fiction,history,historical fiction,biography,romance"
925681,18723.0,The Invisible Man,Paperback,880695,192,2002,"fiction,fantasy,paranormal,mystery,thriller,crime"
933304,7282.0,Dream Country (The Sandman #3),Hardcover,"1221698,10296,10763,24604,52930,5279",160,1999,"comics,graphic,fantasy,paranormal,fiction"
934178,138.0,"Red Rising (Red Rising, #1)",Hardcover,6474348,382,2014,"fiction,young-adult,fantasy,paranormal,romance"
935411,8389.0,My Friend Leonard,Paperback,822,416,2006,"fiction,non-fiction,history,historical fiction,biography,mystery,thriller,crime"
935670,17363.0,The Last Wish,Hardcover,"38569,591108",384,2007,"fantasy,paranormal,fiction,romance"
936820,15170.0,"Hannibal (Hannibal Lecter, #3)",Paperback,12455,564,2000,"fiction,mystery,thriller,crime,fantasy,paranormal,romance"
939074,29928.0,The Second Sex,Paperback,"5548,2749801,11067",746,1989,"non-fiction,history,historical fiction,biography,fiction"
939161,13564.0,"An Echo in the Bone (Outlander, #7)",Hardcover,3617,1149,2010,"fiction,history,historical fiction,biography,romance,fantasy,paranormal"
942401,25907.0,The Twits,Paperback,"4273,146",96,2004,"children,fiction,young-adult,fantasy,paranormal"
944700,16285.0,Twilight: The Complete Illustrated Movie Companion,Paperback,61939,144,2008,"young-adult,fantasy,paranormal,non-fiction,romance,fiction"
944703,19904.0,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",Hardcover,941441,543,2011,"young-adult,fantasy,paranormal,romance,fiction,non-fiction,comics,graphic"
945152,370.0,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Hardcover,2960227,288,2012,"fiction,mystery,thriller,crime,fantasy,paranormal,young-adult"
946388,1594.0,"The Maze Runner (Maze Runner, #1)",Hardcover,348878,384,2009,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime,romance"
948005,14814.0,This Is How You Lose Her,Hardcover,55215,217,2012,"fiction,romance"
950800,5867.0,"Glass (Crank, #2)",Hardcover,2821144,681,2007,"young-adult,poetry,fiction,romance"
951830,20781.0,Faust: First Part,Paperback,"285217,119135",327,1988,"fiction,poetry,fantasy,paranormal,history,historical fiction,biography,romance"
952267,72249.0,Catch Me If You Can: The True Story of a Real Fake,Paperback,"80294,214254",224,2003,"non-fiction,history,historical fiction,biography,mystery,thriller,crime,fiction,comics,graphic"
952653,21089.0,"Wicked (Pretty Little Liars, #5)",Library Binding,93970,312,2008,"young-adult,fiction,mystery,thriller,crime,romance"
952654,21088.0,"Wanted (Pretty Little Liars, #8)",Hardcover,93970,261,2010,"young-adult,mystery,thriller,crime,fiction,romance"
954121,13696.0,"Soul of the Fire (Sword of Truth, #5)",Mass Market Paperback,3441,788,2000,"fantasy,paranormal,fiction,romance"
956009,950.0,"The Bean Trees (Greer Family, #1)",Hardcover,3541,232,1989,"fiction,young-adult"
956855,12799.0,The Argonauts,Hardcover,58605,160,2015,"non-fiction,fiction,history,historical fiction,biography,poetry,comics,graphic"
963155,39216.0,"Sleeping Giants (Themis Files, #1)",Hardcover,8534434,320,2016,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
963342,609.0,The Graveyard Book,Hardcover,"1221698,10365",312,2008,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
964344,14507.0,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,Paperback,14176929,368,2016,"non-fiction,history,historical fiction,biography,fiction"
966703,12110.0,Ugly Love,Kindle Edition,5430144,337,2014,"romance,fiction,young-adult"
968279,12730.0,"Still Life (Chief Inspector Armand Gamache, #1)",Mass Market Paperback,194243,293,2007,"mystery,thriller,crime,fiction"
968974,6691.0,"Sweet Evil (Sweet, #1)",Paperback,4279785,447,2012,"young-adult,fantasy,paranormal,romance,fiction"
972211,12759.0,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Hardcover,"47672,428566",487,2007,"mystery,thriller,crime,young-adult,fiction,fantasy,paranormal,children"
972609,6224.0,Vampire Academy: The Ultimate Guide,Paperback,"38531,137902",305,2011,"young-adult,fantasy,paranormal,romance,fiction,non-fiction"
976073,16195.0,"Just One Day (Just One Day, #1)",Paperback,295178,369,2013,"young-adult,romance,fiction"
977550,30071.0,Carry On,Paperback,4208569,518,2016,"romance,fantasy,paranormal,young-adult,fiction,mystery,thriller,crime"
977854,1401.0,Half Broke Horses,Hardcover,3275,272,2009,"fiction,non-fiction,history,historical fiction,biography,comics,graphic"
978904,26043.0,"Fairy Tail, Vol. 1 (Fairy Tail, #1)",Paperback,"150810,362098",198,2008,"fantasy,paranormal,comics,graphic,young-adult,fiction,romance"
981362,18647.0,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Paperback,151371,355,2015,"fiction,young-adult,romance"
981431,23944.0,رغم الفراق,Paperback,4466615,360,2012,"romance,fiction"
981815,20894.0,My Name Is Memory,Hardcover,3681,324,2010,"fantasy,paranormal,fiction,history,historical fiction,biography,romance,young-adult,mystery,thriller,crime"
986126,14401.0,"Prince Caspian (Chronicles of Narnia, #2)",Hardcover,1069006,240,2005,"fantasy,paranormal,fiction,young-adult,children"
986267,123.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Hardcover,162578,287,2012,non-fiction
990073,6522.0,"Splintered (Splintered, #1)",Hardcover,5186274,371,2013,"fantasy,paranormal,young-adult,romance,fiction,mystery,thriller,crime"
990349,39407.0,"Scion of Ikshvaku (RamChandra, #1)",Paperback,4343092,354,2015,"fiction,history,historical fiction,biography,fantasy,paranormal,mystery,thriller,crime"
991056,13353.0,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",Hardcover,4841310,359,2012,"fiction,young-adult,history,historical fiction,biography,romance"
992618,47050.0,"The Magic (The Secret, #3)",Paperback,29655,272,2012,non-fiction
993949,16986.0,Columbine,Hardcover,1116816,417,2009,"non-fiction,mystery,thriller,crime,history,historical fiction,biography,fiction"
994020,19473.0,Finding Audrey,Hardcover,6160,286,2015,"young-adult,romance,fiction"
996487,5866.0,"Burned (Burned, #1)",Hardcover,2821144,431,2006,"young-adult,poetry,fiction,romance"
997546,48062.0,Love Does: Discover a Secretly Incredible Life in an Ordinary World,Paperback,5758647,224,2012,"non-fiction,history,historical fiction,biography"
998210,12973.0,The Complete Grimm's Fairy Tales,Paperback,"2938140,2938141,283944,2726692,20105,4025890,778357",880,1976,"fantasy,paranormal,fiction,children,young-adult,romance"
998427,17673.0,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,Hardcover,"379290,8979",390,2007,"non-fiction,history,historical fiction,biography,comics,graphic,mystery,thriller,crime"
998606,24941.0,A Year in Provence,Paperback,19316,207,1991,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
999078,50048.0,Why Not Me?,Paperback,194416,240,2016,"non-fiction,history,historical fiction,biography,comics,graphic"
999141,8102.0,The Mortal Instruments (The Mortal Instruments #1-4),ebook,150038,1952,2011,"fantasy,paranormal,young-adult,romance,fiction,mystery,thriller,crime"
1001592,5803.0,"Halfway to the Grave (Night Huntress, #1)",Mass Market Paperback,669810,358,2007,"fantasy,paranormal,romance,fiction,mystery,thriller,crime,young-adult"
1001912,1639.0,"The 100 (The 100, #1)",Hardcover,6922454,323,2013,"young-adult,fiction,romance,fantasy,paranormal"
1005355,4477.0,"The Host (The Host, #1)",Hardcover,941441,620,2008,"fiction,fantasy,paranormal,romance,young-adult,mystery,thriller,crime"
1006043,16135.0,What Happened to Goodbye,Hardcover,2987,416,2011,"young-adult,romance,fiction"
1007405,89846.0,The Fault in Our Stars,Kindle Edition,1406384,322,2012,"young-adult,fiction,romance"
1010666,23466.0,"Rodrick Rules (Diary of a Wimpy Kid, #2)",Hardcover,221559,224,2008,"fiction,children,comics,graphic,young-adult,fantasy,paranormal"
1010716,234128.0,If It's Not Forever. It's Not Love.,Paperback,"4071652,4969048",239,2012,"romance,fiction,young-adult"
1013729,1190.0,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Paperback,9996,352,1999,"non-fiction,history,historical fiction,biography,fiction,mystery,thriller,crime"
1015648,14697.0,The Death and Life of Charlie St. Cloud,Paperback,153697,273,2005,"fiction,romance,fantasy,paranormal,young-adult"
1015656,384.0,Green Eggs and Ham,Hardcover,61105,62,1988,"children,fiction,poetry,fantasy,paranormal,young-adult"
1015968,14599.0,Modern Romance,Hardcover,"9802136,2611",279,2015,"non-fiction,romance,history,historical fiction,biography,fiction"
1016513,1086.0,Before I Go to Sleep,Hardcover,4470653,359,2011,"fiction,mystery,thriller,crime"
1016553,18928.0,"Watermelon (Walsh Family, #1)",Paperback,6104,520,2005,"fiction,romance"
1016554,8448.0,"Rachel's Holiday (Walsh Family, #2)",Paperback,6104,578,2007,"fiction,romance"
1017172,1546.0,The Nightingale,Hardcover,54493,440,2015,"fiction,history,historical fiction,biography,romance"
1018166,25945.0,American Born Chinese,Paperback,68959,240,2006,"comics,graphic,young-adult,fiction,fantasy,paranormal,children,history,historical fiction,biography"
1028268,14794.0,And the Mountains Echoed,Hardcover,569,404,2013,"fiction,history,historical fiction,biography"
1028466,14600.0,"Jurassic Park (Jurassic Park, #1)",Mass Market Paperback,5194,399,1991,"fiction,mystery,thriller,crime,fantasy,paranormal,young-adult"
1028674,941.0,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",Mass Market Paperback,"1077326,2927",435,2004,"fiction,children,fantasy,paranormal,young-adult,mystery,thriller,crime"
1031772,29055.0,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,ebook,618,345,2003,non-fiction
1035017,8410.0,Carrie,Paperback,3389,253,2005,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1035078,14841.0,The Age of Miracles,Paperback,5142414,294,2012,"fiction,young-adult,fantasy,paranormal,romance"
1035789,23476.0,"Crossed (Matched, #2)",Paperback,1304470,367,2013,"young-adult,romance,fiction,fantasy,paranormal"
1041325,23839.0,حول العالم في 200 يوم,Hardcover,1270552,604,2008,"non-fiction,history,historical fiction,biography"
1044383,7457.0,"Ender's Game (Ender's Saga, #1)",Mass Market Paperback,589,324,1994,"fiction,young-adult,fantasy,paranormal,children"
1044490,42518.0,The Love Dare,Leather Bound,"69521,1985598",224,2009,"non-fiction,romance,fiction"
1049525,21429.0,The Beautiful and Damned,Paperback,3190,422,2002,"fiction,romance,history,historical fiction,biography"
1049680,17599.0,A History of Western Philosophy,Paperback,17854,895,2008,"history,historical fiction,biography,non-fiction"
1053149,19566.0,"All-American Girl (All-American Girl, #1)",Paperback,11654,398,2003,"young-adult,romance,fiction,children"
1054583,21906.0,"Percy Jackson and the Olympians (Percy Jackson and the Olympians, #1-3)",Paperback,15872,1032,2008,"fantasy,paranormal,young-adult,fiction,children,romance,history,historical fiction,biography"
1056755,16490.0,The Checklist Manifesto: How to Get Things Right,Hardcover,3078,208,2009,non-fiction
1058149,39387.0,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",Hardcover,"31232,4855830",604,2005,"fantasy,paranormal,fiction"
1058907,7390.0,Dracula,Paperback,"6988,28273,44926",488,1986,"fiction,fantasy,paranormal,mystery,thriller,crime,history,historical fiction,biography,romance"
1060771,1248.0,The Little Paris Bookshop,Hardcover,"695300,5359910",392,2015,"fiction,romance,history,historical fiction,biography"
1060801,175589.0,Think and Grow Rich,Paperback,"399,8988830",233,2016,non-fiction
1061142,534.0,Rework,Hardcover,"60619,23587",279,2010,non-fiction
1061212,94026.0,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,Hardcover,"3343,3342",256,2005,non-fiction
1062405,19962.0,The God Delusion,Hardcover,1194,374,2006,"non-fiction,history,historical fiction,biography,fiction"
1063535,58309.0,La Vérité sur l'affaire Harry Quebert,Paperback,6535186,672,2012,"fiction,mystery,thriller,crime,romance"
1063629,13428.0,Little Earthquakes,Paperback,9212,557,2006,"fiction,romance"
1066479,15420.0,The Peach Keeper,Hardcover,566874,273,2011,"fiction,romance,fantasy,paranormal,mystery,thriller,crime,history,historical fiction,biography"
